vehicle_id,engine_temp,vibration_level,brake_temp,speed,acceleration,harsh_braking_count,mileage,aggressiveness_score,failure_probability_gt,failure_label,anomaly_score,is_anomaly,driving_pattern_cluster
VH_001,105.77937855309123,3.3587160733975034,149.23385364690745,62.391364796639735,0.5985742574508741,1,16321,0.3091961642353418,0.5879408303249879,1,0.014735869713542127,1,1
VH_001,85.3449197976559,2.600288543696509,103.91313431957624,89.7261785936665,0.3629200948272026,0,16381,0.3091961642353418,0.457461287711145,0,0.06243162347545117,1,2
VH_001,84.56210423818762,2.5451041454814347,127.02374745985269,65.456293349993,1.6903643731333466,2,16325,0.3091961642353418,0.4887530998893805,0,0.08160228158470068,1,1
VH_001,114.45897307449708,5.087603160608605,154.5617620738434,99.12502547797224,0.4014215289656578,0,16327,0.3091961642353418,0.6752319496048179,1,-0.09683656465346913,-1,2
VH_001,82.68238513683305,2.324720215312265,120.77754164707544,65.43036007547458,1.5011194486112325,1,16393,0.3091961642353418,0.4679865286199466,0,0.08132378313204341,1,1
VH_001,89.10349760889999,3.312377208851608,129.19907124477635,100.06222294476407,0.3869296174388595,0,16331,0.3091961642353418,0.5283578143943348,0,0.03410509894106051,1,2
VH_001,92.55121536180263,2.1754529234011324,131.80271851876165,86.84980936552031,0.1549270926816422,1,16299,0.3091961642353418,0.4953748208557577,0,0.057879174000706635,1,2
VH_001,87.24546934080895,3.3037655724319257,120.49600590852958,70.36436685056927,0.8806968287859382,0,16370,0.3091961642353418,0.5118835662440749,0,0.07716961770820169,1,1
VH_001,92.136225773676,2.4626139340564794,114.69878156843151,82.16185067802932,0.7179221762574187,0,16409,0.3091961642353418,0.4797958040162936,0,0.08726862629523219,1,2
VH_001,103.26695509616002,5.810424640158592,160.5757382685464,86.46688371854512,1.522870742980765,0,16302,0.3091961642353418,0.6927053560827685,1,-0.09571422413060948,-1,2
VH_001,88.60753823599629,2.209440901720407,123.97941837671962,67.83528454419776,0.3237099499985779,0,16303,0.3091961642353418,0.4783416246199902,0,0.09385508725736469,1,1
VH_001,90.88197915314024,2.670294914310166,124.27018452827068,73.87911906637716,0.3654523018535366,2,16421,0.3091961642353418,0.4998505341813394,0,0.07781595163854049,1,2
VH_001,80.33288431732903,1.970292667935903,118.44645264283236,92.65935833028188,1.3948222163903463,1,16305,0.3091961642353418,0.447283027387795,0,0.034298911554614175,1,2
VH_001,85.72549926315905,2.328131453256049,165.5247068940582,52.055314335125296,0.1970247802272225,0,16429,0.3091961642353418,0.5403070547905225,0,0.019763064904924632,1,1
VH_001,86.39940891590199,2.213282836485293,149.42469705908655,91.20870480228402,-0.2776302215969237,0,16391,0.3091961642353418,0.5129733996637333,0,0.013380846598518792,1,2
VH_001,85.69647671789653,2.321485162356386,129.4686598804704,80.09807330969858,1.4560389533047935,3,16308,0.3091961642353418,0.4859253774526327,0,0.06318866054346178,1,2
VH_001,85.75035713744592,2.540049800659632,133.18619581238124,88.31842243553744,1.1955694976751456,3,16397,0.3091961642353418,0.4997876559861196,0,0.05465859434179854,1,2
VH_001,85.57404384275488,1.5226820841912854,122.25844379756153,59.940176555479184,1.0343714217579394,0,16355,0.3091961642353418,0.4449508831051753,0,0.06473126488503711,1,1
VH_001,86.27427379675092,2.456695578052526,118.28877416756508,74.50736628104306,1.253961441461141,2,16311,0.3091961642353418,0.4751889346033039,0,0.09023041723912395,1,2
VH_001,90.56702317091232,2.481485888751193,116.34759259210196,95.6125480640712,0.4752190703877239,2,16453,0.3091961642353418,0.4803613811815783,0,0.05757078044124758,1,2
VH_001,88.37994069229782,2.4635576699613626,127.6489985635929,63.63515180624826,0.630647415600155,2,16313,0.3091961642353418,0.4929960444698386,0,0.10254908427329101,1,1
VH_001,89.47556393003795,2.0996261771041222,144.78684486801689,80.73393982053487,0.723140759786863,1,16363,0.3091961642353418,0.5068814216738948,0,0.07478253457998901,1,2
VH_001,96.24278249792684,2.1352013955065843,116.4002232748376,66.23940888241992,-0.4435555336842197,1,16315,0.3091961642353418,0.4769142575873664,0,0.031941075108093187,1,1
VH_001,85.38055067833311,2.329171590047364,106.55547633433092,101.14651297559416,-0.1279083537371628,0,16316,0.3091961642353418,0.4513172997725627,0,0.015112737874020121,1,2
VH_001,82.20263793697359,3.191104215990386,140.63016682966236,68.19266378250968,-0.238174936074755,3,16421,0.3091961642353418,0.529455287752824,0,0.011767433143960337,1,1
VH_001,92.8990602617178,2.545993946559101,120.66437707737528,99.81319835968957,0.7310100048734856,2,16371,0.3091961642353418,0.4931423385619605,0,0.04911646949800341,1,2
VH_001,85.68330887913918,2.7076606825876444,113.6654402284158,73.09460628876086,0.6785401443266331,0,16319,0.3091961642353418,0.476680183585294,0,0.0995481220211662,1,2
VH_001,89.54132610129115,1.067253024194022,123.25772863761276,67.46161472699575,1.0648050106201112,2,16430,0.3091961642353418,0.4359833577129153,0,0.028902998524083068,1,1
VH_001,83.40203777600753,2.3508829344770645,144.34542746762068,88.39767609128197,0.4015671650847601,0,16377,0.3091961642353418,0.5055188803847351,0,0.06845984083868017,1,2
VH_001,86.11433621055856,3.1027520949379648,141.76480606807274,62.20156950836476,0.6765978185310623,2,16436,0.3091961642353418,0.5343635391936155,0,0.0823519206995279,1,1
VH_001,93.99803294734131,1.906480126362688,106.03629610874506,74.39708308063098,0.8104250529403374,1,16439,0.3091961642353418,0.4490500699943557,0,0.07308004995161343,1,2
VH_001,87.35279177267978,1.730800529836673,137.45215156813595,42.6070610242838,1.6344635914502934,1,16501,0.3091961642353418,0.4785104663559472,0,0.04122116507747531,1,0
VH_001,83.07856314566772,2.6535900196179623,135.44530176034854,70.8699139436146,1.6459386327814198,0,16385,0.3091961642353418,0.502981083132711,0,0.06575333815230805,1,1
VH_001,86.20613073492153,2.7049633712565444,120.13219755501046,56.02593164055142,-0.0324093344003162,0,16387,0.3091961642353418,0.487150540159907,0,0.07053706720737885,1,1
VH_001,104.27263023608234,4.419993214873061,150.06623398778595,57.262130175247535,1.6007548949288783,0,16327,0.3091961642353418,0.6264760464466244,1,-0.036109096725870704,-1,1
VH_001,87.62462497294307,2.306897651175716,113.76193562640714,77.9529032284899,0.2307764316368399,3,16517,0.3091961642353418,0.4650318398273402,0,0.06078408453649714,1,2
VH_001,84.97747403430198,1.5816686871518533,136.69371048955287,60.411260877132136,0.6327026082545968,1,16393,0.3091961642353418,0.4678214977400954,0,0.07179127632980398,1,1
VH_001,91.35806339027384,1.9906133361186087,106.56778632035504,79.63528891822224,0.3740074167429175,0,16460,0.3091961642353418,0.4486023514158385,0,0.05894357787811605,1,2
VH_001,83.2385202332698,2.1967713712034387,117.19818573557303,69.96845988648722,0.7275036947362319,2,16463,0.3091961642353418,0.4587463049260065,0,0.08944599643244733,1,1
VH_001,91.12582725454048,3.083646136131889,133.14456825660935,106.49745702220372,1.313844076563321,1,16332,0.3091961642353418,0.5290691940944957,0,0.014554454047887244,1,2
VH_001,93.0664985087704,1.9346609936438852,103.51155441778664,89.34956723498738,0.6322377942787901,0,16401,0.3091961642353418,0.4447671825833447,0,0.05368990235966442,1,2
VH_001,87.99303267920479,2.2116845463338946,111.3707808823806,93.06231367886336,0.5977381131802973,0,16403,0.3091961642353418,0.4584886291235016,0,0.06651938396521467,1,2
VH_001,87.67765727683546,2.1261406630842297,129.722367290365,74.4767269223432,0.4989183050374788,3,16545,0.3091961642353418,0.4822824874430003,0,0.07467356487443272,1,2
VH_001,83.85331611688977,2.7848613578442807,133.27795650403283,79.52000105690452,1.5099487461582122,2,16407,0.3091961642353418,0.5059439953837611,0,0.07007733427550844,1,2
VH_001,84.43053413888609,1.7365678693828372,106.94637612640898,75.95157276400099,0.7482535793314247,0,16337,0.3091961642353418,0.4280976490366817,0,0.06878616424998218,1,2
VH_001,83.86630426463853,2.764221589092254,126.60646335872332,88.45924721982885,-0.2240437410131859,0,16557,0.3091961642353418,0.4951844112505104,0,0.047832430679174476,1,2
VH_001,85.07569604947062,2.762621147502789,139.75283463894823,86.8048708036003,0.2567227872450667,1,16339,0.3091961642353418,0.516859604585963,0,0.07192326062496435,1,2
VH_001,97.21896307866582,2.6391270864562326,134.20251660145874,85.48972312619702,0.5461302857937314,1,16490,0.3091961642353418,0.524141878622475,0,0.06614699832779253,1,2
VH_001,87.82992991494775,2.396249815491813,140.4902701209246,79.04661121359845,0.7871936595082848,0,16417,0.3091961642353418,0.5088172226343112,0,0.0885692447257736,1,2
VH_001,85.83606290056629,2.281547759684126,131.98140743971507,85.03129463280355,-0.0271698660036692,1,16419,0.3091961642353418,0.4884294898290728,0,0.06180098546845503,1,2
VH_001,92.28842645371192,2.295290560440024,102.01939095887268,60.1090039003192,-0.3170036320422441,1,16343,0.3091961642353418,0.4547557593913982,0,0.03598715027530286,1,1
VH_001,86.07751682889092,1.9743202460208973,107.11595751439742,64.02368022997632,0.6458519777968122,0,16502,0.3091961642353418,0.4400127063925997,0,0.07536292932287175,1,1
VH_001,81.5692257819368,2.9160223269314165,130.53884227093988,69.00097985556823,0.934783261523826,2,16345,0.3091961642353418,0.5029470431499676,0,0.08626556646206274,1,1
VH_001,96.56634219627374,2.846551820814136,135.12616197069386,69.94842775952515,0.4057317113897614,1,16427,0.3091961642353418,0.5322180727440955,0,0.07171221402678474,1,1
VH_001,91.63373054208776,2.254514150106746,123.23838615748647,60.548842827345645,0.3962456984326279,0,16593,0.3091961642353418,0.4839639769491139,0,0.08737233276752598,1,1
VH_001,88.99277273723557,2.990696134956278,150.46869185600457,86.0017767878555,1.4021895389101675,2,16431,0.3091961642353418,0.5480146635873282,0,0.023784825878024995,1,2
VH_001,83.92019739525185,1.5286328450676845,128.6432554826721,114.88387231505853,0.5169692186356074,3,16601,0.3091961642353418,0.4519948434198677,0,0.0047366212631314575,1,2
VH_001,87.67123250485719,2.2174615875265187,142.09907539892805,65.8190152984181,0.3706977070050603,0,16520,0.3091961642353418,0.5042613763191336,0,0.0742903900754947,1,1
VH_001,97.63833517200612,2.6681017764917625,119.41984346523228,73.22928569570709,1.153890562073311,0,16351,0.3091961642353418,0.5037533732833681,0,0.0704356652480661,1,2
VH_001,85.15236835940416,2.374514030298607,115.10640793357598,51.89404892600583,-0.7739254939203665,2,16526,0.3091961642353418,0.4654637348159703,0,0.03190267672056735,1,1
VH_001,86.50059850871239,2.3494312817495766,94.11424566570808,74.41587556631308,0.5029250633663447,1,16617,0.3091961642353418,0.4352819385924269,0,0.07426968789407412,1,2
VH_001,90.26839622430984,2.4898842786510755,108.66046652280204,74.67475985829348,0.8331164511625184,2,16621,0.3091961642353418,0.4686479201212031,0,0.08500348565146554,1,2
VH_001,97.7770099780556,2.48220808325444,126.64403688396229,74.86842225743021,0.7174347088546111,0,16355,0.3091961642353418,0.5078497745918126,0,0.07827995034096857,1,2
VH_001,86.9061291173604,1.8850372806638909,144.06156244723604,79.77688355558894,1.2016427434332368,0,16538,0.3091961642353418,0.4934640230717523,0,0.05362631355406139,1,2
VH_001,93.03789984121732,1.3947801668288955,101.5363655219796,56.62069739876669,0.0296281458332154,0,16357,0.3091961642353418,0.4215112037881502,0,-0.0068139344755902,-1,1
VH_001,88.29837795761155,2.502413765323762,124.2696515160992,82.93722976778943,0.4712089979615308,3,16544,0.3091961642353418,0.4892481895835441,0,0.07046703511306412,1,2
VH_001,87.12668606268147,2.470514163459508,118.02324413949256,64.30557131486196,0.667765217289351,0,16359,0.3091961642353418,0.4767295236238412,0,0.09658246234811868,1,1
VH_001,86.96219018110733,3.1451838202305344,131.76850356334214,93.97737835524848,0.8285546220629441,2,16455,0.3091961642353418,0.5223733650859055,0,0.05667849681779491,1,2
VH_001,89.8559757969297,2.3347021339230487,130.39048164791234,56.46359491830072,1.0804058380741342,1,16457,0.3091961642353418,0.4947362450026007,0,0.09781312871262066,1,1
VH_001,86.7439622192842,2.2751159706380544,139.53936871247743,93.0084529367436,0.2833727316930103,0,16362,0.3091961642353418,0.5010384051801853,0,0.055130895010096714,1,2
VH_001,88.32764063386664,2.419835464900488,119.93785633929951,81.21734027936132,0.5995749772582595,2,16559,0.3091961642353418,0.4797025816795637,0,0.08923352245570348,1,2
VH_001,91.89677829312224,3.1390924070591133,127.52927917534775,63.31575993662743,1.4287763402043208,0,16463,0.3091961642353418,0.5240104140300105,0,0.05525522768527641,1,1
VH_001,82.32978124602685,2.498847678550266,106.921769549291,83.50825339372277,1.6211793512906605,1,16465,0.3091961642353418,0.4531449771933513,0,0.06220749671255155,1,2
VH_001,90.35393708422836,2.2888344835639303,118.72237303913091,88.90094150114871,0.1601194160829639,0,16366,0.3091961642353418,0.4763439806797928,0,0.05784954155778804,1,2
VH_001,83.46853919880267,2.662639265481574,124.57966750016452,87.32919728278556,0.810199305379069,0,16673,0.3091961642353418,0.4876719385508786,0,0.09576540849335002,1,2
VH_001,78.00468512711836,2.5174038413964857,123.80638771495325,87.59652938794217,0.5560854377989489,3,16677,0.3091961642353418,0.4719592670170637,0,0.047382377896591166,1,2
VH_001,104.97841362335258,4.218902892356697,160.7984909756676,52.4425988192876,0.6157240930523521,1,16473,0.3091961642353418,0.6362098504795335,1,-0.031207145158642313,-1,1
VH_001,84.84849546193072,3.120512059943279,118.0255358139282,61.059938251033806,1.76984827733224,0,16475,0.3091961642353418,0.4973108979190515,0,0.0469531403139245,1,1
VH_001,90.01320172127824,2.847542489499337,133.93860492761328,51.67692776572341,0.2548237405582494,1,16477,0.3091961642353418,0.5195519864635105,0,0.07298967885335594,1,1
VH_001,86.49349622285014,2.5455238719260693,149.82734079893913,85.60460877834328,1.2614665560239051,2,16693,0.3091961642353418,0.5261932162807883,0,0.04467181952566612,1,2
VH_001,87.20290791922157,1.7941363362422482,131.63230401059795,78.34561387152692,0.7541817470683705,1,16373,0.3091961642353418,0.4719059813374189,0,0.08001720397256973,1,2
VH_001,82.37657646177492,2.130814952226724,133.8653903709814,72.2902590954453,0.1364885734220747,2,16592,0.3091961642353418,0.4798371732150008,0,0.06787639711437737,1,2
VH_001,91.23670598896015,2.252102818361695,127.63033470429872,68.29616923350461,0.4011442147545259,0,16375,0.3091961642353418,0.4897997672403469,0,0.0860596763820673,1,1
VH_001,86.2468822711816,1.4467857336787806,142.05501787502328,96.89289474231478,-0.3338637074619019,2,16376,0.3091961642353418,0.4729210284578602,0,-0.02780571367825746,-1,2
VH_001,90.95463086173972,2.5717335918067312,110.28332252390064,84.01285047695895,0.9750921235734066,2,16489,0.3091961642353418,0.4752952777619046,0,0.07132092479946694,1,2
VH_001,87.67163961755114,3.4976025669423985,118.6724340521666,65.06466347970459,-0.142230108823639,0,16604,0.3091961642353418,0.5171273795482435,0,0.03494237170964842,1,1
VH_001,93.801859347979,2.2493766987873376,121.43464357585664,71.00352943117265,-0.0538329270464548,0,16493,0.3091961642353418,0.4846792566620101,0,0.058093952983468256,1,1
VH_001,83.80896297911937,1.8219949112982816,134.1164631939607,71.5542542893352,0.1768137059224451,0,16610,0.3091961642353418,0.4710203417768939,0,0.06620438081642582,1,1
VH_001,86.8206785524697,2.1282867724416605,154.19355844588117,65.27184486088026,1.2019437856625017,1,16497,0.3091961642353418,0.5176414554032351,0,0.042319362383828274,1,1
VH_001,93.968004996207,2.292173773083931,125.22828829941128,82.95939135888175,1.215483309746218,0,16382,0.3091961642353418,0.4922515234471777,0,0.07287279102312211,1,2
VH_001,85.98997369154988,1.9890926268437947,136.02776343917662,90.95826264169426,0.7902016232382923,0,16737,0.3091961642353418,0.4837884743317254,0,0.07444398217128889,1,2
VH_001,85.9773601609671,1.5602538300511104,115.93643113589351,72.5154374799844,-0.2625395425491855,0,16503,0.3091961642353418,0.4375489984461038,0,0.03066461064391235,1,2
VH_001,109.06274672070202,3.689870588989801,165.0314670410961,105.3833666455755,0.529918714723659,0,16745,0.3091961642353418,0.6295278250303334,1,-0.07179567720598201,-1,2
VH_001,84.29038178690234,2.8215186170155477,126.90761997821932,103.20534707404236,1.0286335476062969,2,16749,0.3091961642353418,0.4984915805973176,0,0.05356342323673635,1,2
VH_001,89.84619008782539,2.902002141881808,136.32267155537528,82.83940903068972,1.1517296732652609,2,16631,0.3091961642353418,0.5248919706470747,0,0.06236519042217542,1,2
VH_001,114.64276579620496,4.456807579853312,153.27728258928985,67.10181169825204,0.9378378514390704,1,16511,0.3091961642353418,0.6499567173025106,1,-0.05403320081240082,-1,1
VH_001,90.75458154856037,1.862763485788922,126.77259056214992,76.57964078598211,0.9950444630095084,2,16513,0.3091961642353418,0.4731093853216451,0,0.07522073570295407,1,2
VH_001,82.08257711728486,2.4399525613520847,122.51790855940524,69.96318815676767,1.1720865426400404,0,16390,0.3091961642353418,0.4739186119323542,0,0.09069397640130844,1,1
VH_001,85.69783630685404,2.536156706807968,139.36046637932418,59.83256907291435,0.6848771655441217,0,16517,0.3091961642353418,0.5088155360994435,0,0.09999828746004485,1,1
VH_001,84.68308750529947,3.2666814951214898,117.59839406344628,49.65399852542439,1.3098445457030832,0,16392,0.3091961642353418,0.5018758591847928,0,0.05353199047742391,1,1
VH_001,86.95941713706017,1.644424613398443,135.2623686690038,91.43133356891272,-0.232104447498693,2,16649,0.3091961642353418,0.471331070748116,0,0.005853945282447315,1,2
VH_001,85.85759925827111,2.977984603314379,127.7690438177262,87.7415843432048,0.3710406440117925,1,16652,0.3091961642353418,0.508263219961732,0,0.09204042848821187,1,2
VH_001,86.59391965123389,1.999737258155269,125.1018017773113,84.7293110986339,0.0047624380102549,0,16655,0.3091961642353418,0.468805282112581,0,0.061890550349658124,1,2
VH_001,94.12411857884912,2.011886387947106,112.42076926423526,89.36279614153769,1.0484405205422185,0,16396,0.3091961642353418,0.4627896572561862,0,0.058332428941531955,1,2
VH_001,82.47741306829438,3.0360265512779487,125.4910712402961,91.98973603790218,0.7897550016595358,3,16793,0.3091961642353418,0.5013891904942596,0,0.049533986511857975,1,2
VH_001,89.31058364167129,2.664054786874863,123.39516167997851,99.80198980729486,1.368911748472914,0,16398,0.3091961642353418,0.4956850026109622,0,0.03138603593736411,1,2
VH_001,87.32293896247879,1.8862106688014253,128.0141383599364,65.01452370195705,1.0387141029650455,0,16399,0.3091961642353418,0.4701315720711577,0,0.08171664470241258,1,1
VH_001,84.8730748478466,2.4109215193562874,112.34212566524003,61.17496849808137,1.4277933409809829,3,16805,0.3091961642353418,0.4622171030672002,0,0.07558940001644804,1,1
VH_001,83.61566619253931,2.439436167191853,126.4336549119201,57.85482822619211,1.370091479354259,1,16809,0.3091961642353418,0.4823280151388752,0,0.099450273858674,1,1
VH_001,90.99301992735884,2.483521802948435,117.1111973051028,68.16367597953976,1.1559544660793282,0,16539,0.3091961642353418,0.4822931296275536,0,0.08220900205501736,1,1
VH_001,94.67431687245424,2.714857854155449,119.62273750361337,83.81904028442264,1.3180700467636848,0,16541,0.3091961642353418,0.5008710367540748,0,0.0601482359854969,1,2
VH_001,91.18210549670724,3.0488620218435587,144.76109577429418,80.80969707545773,0.5324264832884235,3,16682,0.3091961642353418,0.5452833781554886,0,0.041245963461114254,1,2
VH_001,92.75314702759346,2.537560551525605,151.3800158525101,64.89248129273673,1.4863742300533085,0,16545,0.3091961642353418,0.5386563556873661,0,0.025823698516853955,1,1
VH_001,88.27521389890674,3.151406810642904,139.37787923343848,110.75868548376816,0.4063730374709342,0,16547,0.3091961642353418,0.5362091635945129,0,0.01187783843298984,1,2
VH_001,83.35726577757552,2.246801414630157,133.9011239551818,92.17016512717277,2.1008975043310447,1,16833,0.3091961642353418,0.4858747481244311,0,0.025805785755416588,1,2
VH_001,87.09705513856328,2.2626409198373207,163.60547356845834,72.59627905341476,0.2385829079465287,0,16551,0.3091961642353418,0.5372582362579276,0,0.03258612160533192,1,2
VH_001,91.84775517371484,2.4142273380163664,137.67143439295037,88.32767679336749,-0.3137734356838636,0,16841,0.3091961642353418,0.5119595015682991,0,0.032826705451978744,1,2
VH_001,83.87716778091387,3.7004676810353336,130.64571702071487,114.13387112196318,0.8245015295926504,0,16555,0.3091961642353418,0.5363706260518222,0,0.013457186138116417,1,2
VH_001,91.79829409878134,2.4431173218483617,124.40535778171709,88.48519762638034,0.9445537676773936,1,16411,0.3091961642353418,0.4930613259202597,0,0.090547194549218,1,2
VH_001,81.17800213711917,2.9570514639676264,124.95514740617068,86.4698348250428,0.2597483534926446,1,16559,0.3091961642353418,0.4954580540836423,0,0.07297464283003019,1,2
VH_001,88.77877127547994,2.341924718051249,106.6709908605538,74.47395578825794,0.5400271293594208,1,16561,0.3091961642353418,0.4576325148572874,0,0.08901470688273017,1,2
VH_001,91.73317680455663,2.565807432959723,117.91348671211776,62.12104338170887,-0.1947165288236861,1,16414,0.3091961642353418,0.487815869658829,0,0.051872007797781006,1,1
VH_001,85.6127659598086,2.597122262340931,125.91383843445672,82.38591097242708,0.6568032740008114,0,16565,0.3091961642353418,0.490790018602886,0,0.10234012581186153,1,2
VH_001,82.35160186830188,2.393133774967762,112.73475629258236,84.04674334333647,0.6759682279829755,0,16567,0.3091961642353418,0.4579365536277361,0,0.08599303762215754,1,2
VH_001,90.8718868049963,2.947521075603397,141.05099680467112,73.88745941036167,0.7997201395962682,1,16417,0.3091961642353418,0.5354009130641962,0,0.08873810621925105,1,2
VH_001,92.67852478083134,2.3298714552302595,121.0648250194478,77.46795746925429,0.3795522555235801,0,16418,0.3091961642353418,0.485270857915427,0,0.08146261095983731,1,2
VH_001,86.72359321632663,2.6378768270949893,119.41172294652536,75.36967485204394,0.6880636252813159,1,16727,0.3091961642353418,0.4844165203101296,0,0.10336757462359286,1,2
VH_001,89.29371033234149,1.6098983330931178,129.99280771043038,59.24684269110488,0.6642952157610204,0,16885,0.3091961642353418,0.4660224824576083,0,0.06758615887224284,1,1
VH_001,83.72969912423277,2.7162279734523653,129.79571521214606,65.46959550390392,1.1549360011758405,0,16577,0.3091961642353418,0.4979408532101391,0,0.09202624039454993,1,1
VH_001,86.82772724664848,2.417383044394217,126.15535322137896,85.25732050701691,0.3599438970257919,2,16422,0.3091961642353418,0.4864370055883341,0,0.07937347027957908,1,2
VH_001,104.29498617553016,5.143240677253878,160.50387911771952,58.085224873123,1.4351080946212318,0,16897,0.3091961642353418,0.669291553879885,1,-0.0724773143510622,-1,1
VH_001,82.8981891929814,2.324717707105946,128.95117716535884,66.16522002238067,0.455040330981771,3,16583,0.3091961642353418,0.4806065612665486,0,0.08378915427527378,1,1
VH_001,90.36943586019646,2.7126794825346034,141.9539637215114,71.30929968975342,0.6786423078653342,0,16745,0.3091961642353418,0.5271113854580439,0,0.08136415991450346,1,1
VH_001,83.36887343253983,2.993766796227717,145.51337194291511,44.93696532942273,1.1540927836575443,1,16909,0.3091961642353418,0.5313236680075468,0,0.07348799329423966,1,0
VH_001,82.31098947047153,2.2181311244473005,128.51321088923115,64.72856046600513,1.1632247609789144,1,16589,0.3091961642353418,0.4749739487984747,0,0.09684585789536182,1,1
