vehicle_id,engine_temp,vibration_level,brake_temp,speed,acceleration,harsh_braking_count,mileage,aggressiveness_score,failure_probability_gt,failure_label
VH_001,79.80848590385999,2.447915159468958,127.19964790029924,112.17893025135955,0.5222118460801224,0,16321,0.30919616423534185,0.4774496663507032,0
VH_001,88.68976013439061,3.2445346152188304,103.19795075776801,63.79089410085298,0.7027220220673309,0,16280,0.30919616423534185,0.48612247394507757,0
VH_001,104.71345149352061,5.728844606849156,169.8585271555829,96.1151848664588,0.17807191920579907,1,16297,0.30919616423534185,0.7059811154931538,1
VH_001,87.79115055939444,2.745772021578529,115.05922437323045,67.18789706139492,1.166656756718125,0,16282,0.30919616423534185,0.4837131044817663,0
VH_001,108.74967932448982,6.009333174233248,148.24371494511402,70.39937582099512,1.0251509371555185,2,16301,0.30919616423534185,0.6908042648393026,1
VH_001,82.56011349932034,2.399742552480496,128.64436106588957,89.70245729900678,0.08597675203918076,2,16284,0.30919616423534185,0.4823963093294552,0
VH_001,84.7634718787422,2.551422188513046,129.9937550605911,64.51502729368474,1.551279584043062,1,16285,0.30919616423534185,0.49378065063843124,0
VH_001,89.37890244870331,2.456577931788233,121.87700570581609,68.29239566105397,0.06214365130595967,2,16349,0.30919616423534185,0.4857412512623568,0
VH_001,86.50201830104467,2.1570262439056487,115.80271222550064,62.99314428959868,0.5798414737636316,3,16353,0.30919616423534185,0.46060181583352233,0
VH_001,112.95505742961645,5.706426096503362,169.50625260299384,75.15985864397688,-0.16701366329312395,2,16357,0.30919616423534185,0.7183480194197959,1
VH_001,86.98704120952952,2.7546570368277403,121.04733859287089,86.88604548763438,1.1411779126438422,0,16361,0.30919616423534185,0.4916882816332975,0
VH_001,86.11500391463463,1.921959310470179,107.01654992968513,58.01449897170526,1.3131937425439792,0,16315,0.30919616423534185,0.4379625384086188,0
VH_001,88.91472020644929,2.6828345201959385,139.47350029911024,91.0373293446038,-0.07044235550786182,4,16291,0.30919616423534185,0.5198469781471635,0
VH_001,83.73227060539567,1.9852144610668772,132.41683323130727,72.75065434577682,0.27480474080442857,0,16346,0.30919616423534185,0.4744638093263633,0
VH_001,105.77937855309123,3.3587160733975034,149.23385364690745,62.391364796639735,0.5985742574508741,1,16321,0.30919616423534185,0.5879408303249879,1
VH_001,85.3449197976559,2.6002885436965095,103.91313431957624,89.7261785936665,0.3629200948272026,0,16381,0.30919616423534185,0.457461287711145,0
VH_001,84.56210423818762,2.5451041454814347,127.02374745985269,65.456293349993,1.6903643731333466,2,16325,0.30919616423534185,0.48875309988938054,0
VH_001,114.45897307449708,5.087603160608605,154.5617620738434,99.12502547797223,0.40142152896565786,0,16327,0.30919616423534185,0.6752319496048179,1
VH_001,82.68238513683305,2.3247202153122655,120.77754164707545,65.43036007547458,1.5011194486112323,1,16393,0.30919616423534185,0.4679865286199466,0
VH_001,89.10349760889999,3.3123772088516077,129.19907124477635,100.06222294476407,0.38692961743885956,0,16331,0.30919616423534185,0.5283578143943348,0
VH_001,92.55121536180265,2.1754529234011324,131.80271851876165,86.84980936552031,0.15492709268164223,1,16299,0.30919616423534185,0.4953748208557577,0
VH_001,87.24546934080895,3.3037655724319257,120.49600590852958,70.36436685056927,0.8806968287859382,0,16370,0.30919616423534185,0.5118835662440749,0
VH_001,92.13622577367599,2.4626139340564794,114.69878156843151,82.16185067802932,0.7179221762574187,0,16409,0.30919616423534185,0.4797958040162936,0
VH_001,103.26695509616002,5.810424640158592,160.5757382685464,86.46688371854512,1.522870742980765,0,16302,0.30919616423534185,0.6927053560827685,1
VH_001,88.60753823599629,2.209440901720407,123.97941837671962,67.83528454419776,0.32370994999857794,0,16303,0.30919616423534185,0.4783416246199902,0
VH_001,90.88197915314025,2.670294914310166,124.27018452827068,73.87911906637716,0.36545230185353667,2,16421,0.30919616423534185,0.4998505341813394,0
VH_001,80.33288431732903,1.970292667935903,118.44645264283237,92.65935833028188,1.3948222163903465,1,16305,0.30919616423534185,0.447283027387795,0
VH_001,85.72549926315905,2.328131453256049,165.5247068940582,52.055314335125296,0.19702478022722258,0,16429,0.30919616423534185,0.5403070547905225,0
VH_001,86.39940891590199,2.2132828364852934,149.42469705908655,91.20870480228402,-0.27763022159692374,0,16391,0.30919616423534185,0.5129733996637333,0
VH_001,85.69647671789653,2.321485162356386,129.4686598804704,80.09807330969858,1.4560389533047937,3,16308,0.30919616423534185,0.4859253774526327,0
VH_001,85.75035713744592,2.5400498006596317,133.18619581238124,88.31842243553744,1.1955694976751456,3,16397,0.30919616423534185,0.4997876559861196,0
VH_001,85.57404384275488,1.5226820841912854,122.25844379756153,59.940176555479184,1.0343714217579394,0,16355,0.30919616423534185,0.4449508831051753,0
VH_001,86.27427379675092,2.456695578052526,118.28877416756508,74.50736628104306,1.253961441461141,2,16311,0.30919616423534185,0.4751889346033039,0
VH_001,90.56702317091232,2.4814858887511932,116.34759259210196,95.61254806407119,0.47521907038772393,2,16453,0.30919616423534185,0.4803613811815783,0
VH_001,88.37994069229782,2.4635576699613626,127.6489985635929,63.63515180624826,0.630647415600155,2,16313,0.30919616423534185,0.4929960444698386,0
VH_001,89.47556393003795,2.0996261771041222,144.78684486801689,80.73393982053487,0.723140759786863,1,16363,0.30919616423534185,0.5068814216738948,0
VH_001,96.24278249792684,2.1352013955065843,116.40022327483761,66.23940888241992,-0.44355553368421974,1,16315,0.30919616423534185,0.47691425758736644,0
VH_001,85.38055067833311,2.329171590047364,106.55547633433092,101.14651297559415,-0.1279083537371628,0,16316,0.30919616423534185,0.45131729977256274,0
VH_001,82.20263793697359,3.191104215990386,140.63016682966236,68.19266378250968,-0.23817493607475504,3,16421,0.30919616423534185,0.529455287752824,0
VH_001,92.8990602617178,2.545993946559101,120.66437707737528,99.81319835968955,0.7310100048734856,2,16371,0.30919616423534185,0.49314233856196055,0
VH_001,85.68330887913918,2.7076606825876444,113.66544022841579,73.09460628876086,0.6785401443266331,0,16319,0.30919616423534185,0.476680183585294,0
VH_001,89.54132610129115,1.0672530241940221,123.25772863761277,67.46161472699575,1.0648050106201112,2,16430,0.30919616423534185,0.4359833577129153,0
VH_001,83.40203777600753,2.3508829344770645,144.34542746762068,88.39767609128197,0.4015671650847601,0,16377,0.30919616423534185,0.5055188803847351,0
VH_001,86.11433621055856,3.1027520949379648,141.76480606807274,62.20156950836476,0.6765978185310623,2,16436,0.30919616423534185,0.5343635391936155,0
VH_001,93.99803294734133,1.906480126362688,106.03629610874506,74.39708308063098,0.8104250529403374,1,16439,0.30919616423534185,0.4490500699943557,0
VH_001,87.35279177267978,1.730800529836673,137.45215156813595,42.6070610242838,1.6344635914502934,1,16501,0.30919616423534185,0.4785104663559472,0
VH_001,83.07856314566772,2.6535900196179623,135.44530176034854,70.8699139436146,1.6459386327814198,0,16385,0.30919616423534185,0.502981083132711,0
VH_001,86.20613073492153,2.7049633712565444,120.13219755501046,56.02593164055142,-0.032409334400316236,0,16387,0.30919616423534185,0.48715054015990705,0
VH_001,104.27263023608234,4.419993214873061,150.06623398778595,57.262130175247535,1.6007548949288783,0,16327,0.30919616423534185,0.6264760464466244,1
VH_001,87.62462497294307,2.306897651175716,113.76193562640714,77.9529032284899,0.23077643163683992,3,16517,0.30919616423534185,0.46503183982734025,0
VH_001,84.97747403430198,1.5816686871518533,136.69371048955287,60.411260877132136,0.6327026082545968,1,16393,0.30919616423534185,0.46782149774009546,0
VH_001,91.35806339027384,1.9906133361186087,106.56778632035504,79.63528891822224,0.3740074167429175,0,16460,0.30919616423534185,0.4486023514158385,0
VH_001,83.2385202332698,2.1967713712034387,117.19818573557305,69.96845988648722,0.7275036947362319,2,16463,0.30919616423534185,0.45874630492600654,0
VH_001,91.12582725454048,3.083646136131889,133.14456825660935,106.49745702220372,1.313844076563321,1,16332,0.30919616423534185,0.5290691940944957,0
VH_001,93.06649850877041,1.9346609936438854,103.51155441778664,89.34956723498738,0.6322377942787901,0,16401,0.30919616423534185,0.4447671825833447,0
VH_001,87.99303267920479,2.2116845463338946,111.37078088238059,93.06231367886335,0.5977381131802973,0,16403,0.30919616423534185,0.45848862912350163,0
VH_001,87.67765727683546,2.1261406630842297,129.72236729036499,74.4767269223432,0.4989183050374788,3,16545,0.30919616423534185,0.4822824874430003,0
VH_001,83.85331611688977,2.7848613578442807,133.27795650403283,79.52000105690452,1.5099487461582122,2,16407,0.30919616423534185,0.5059439953837611,0
VH_001,84.43053413888609,1.7365678693828372,106.94637612640898,75.95157276400099,0.7482535793314247,0,16337,0.30919616423534185,0.4280976490366817,0
VH_001,83.86630426463853,2.764221589092254,126.60646335872332,88.45924721982885,-0.22404374101318592,0,16557,0.30919616423534185,0.49518441125051044,0
VH_001,85.07569604947062,2.762621147502789,139.75283463894823,86.8048708036003,0.25672278724506675,1,16339,0.30919616423534185,0.516859604585963,0
VH_001,97.21896307866582,2.6391270864562326,134.20251660145874,85.48972312619702,0.5461302857937314,1,16490,0.30919616423534185,0.524141878622475,0
VH_001,87.82992991494775,2.396249815491813,140.4902701209246,79.04661121359845,0.7871936595082848,0,16417,0.30919616423534185,0.5088172226343112,0
VH_001,85.83606290056629,2.281547759684126,131.98140743971507,85.03129463280355,-0.02716986600366922,1,16419,0.30919616423534185,0.48842948982907286,0
VH_001,92.28842645371193,2.295290560440024,102.01939095887268,60.109003900319195,-0.31700363204224413,1,16343,0.30919616423534185,0.45475575939139823,0
VH_001,86.07751682889092,1.9743202460208975,107.11595751439742,64.02368022997632,0.6458519777968122,0,16502,0.30919616423534185,0.4400127063925997,0
VH_001,81.5692257819368,2.9160223269314165,130.53884227093988,69.00097985556823,0.9347832615238261,2,16345,0.30919616423534185,0.5029470431499676,0
VH_001,96.56634219627374,2.8465518208141356,135.12616197069386,69.94842775952515,0.4057317113897614,1,16427,0.30919616423534185,0.5322180727440955,0
VH_001,91.63373054208776,2.254514150106746,123.23838615748647,60.548842827345645,0.3962456984326279,0,16593,0.30919616423534185,0.48396397694911397,0
VH_001,88.99277273723557,2.990696134956278,150.46869185600457,86.0017767878555,1.4021895389101675,2,16431,0.30919616423534185,0.5480146635873282,0
VH_001,83.92019739525185,1.5286328450676843,128.6432554826721,114.88387231505851,0.5169692186356074,3,16601,0.30919616423534185,0.45199484341986773,0
VH_001,87.67123250485719,2.2174615875265187,142.09907539892805,65.8190152984181,0.3706977070050603,0,16520,0.30919616423534185,0.5042613763191336,0
VH_001,97.63833517200611,2.6681017764917625,119.41984346523229,73.22928569570709,1.153890562073311,0,16351,0.30919616423534185,0.5037533732833681,0
VH_001,85.15236835940416,2.374514030298607,115.10640793357598,51.89404892600583,-0.7739254939203665,2,16526,0.30919616423534185,0.46546373481597036,0
VH_001,86.50059850871239,2.3494312817495766,94.11424566570807,74.41587556631308,0.5029250633663447,1,16617,0.30919616423534185,0.4352819385924269,0
VH_001,90.26839622430983,2.4898842786510755,108.66046652280205,74.67475985829348,0.8331164511625184,2,16621,0.30919616423534185,0.46864792012120315,0
VH_001,97.7770099780556,2.48220808325444,126.64403688396227,74.86842225743021,0.7174347088546111,0,16355,0.30919616423534185,0.5078497745918126,0
VH_001,86.9061291173604,1.8850372806638909,144.06156244723604,79.77688355558894,1.2016427434332368,0,16538,0.30919616423534185,0.49346402307175236,0
VH_001,93.03789984121731,1.3947801668288957,101.5363655219796,56.620697398766694,0.02962814583321549,0,16357,0.30919616423534185,0.4215112037881502,0
VH_001,88.29837795761155,2.502413765323762,124.26965151609919,82.93722976778943,0.4712089979615308,3,16544,0.30919616423534185,0.48924818958354416,0
VH_001,87.12668606268147,2.470514163459508,118.02324413949256,64.30557131486196,0.667765217289351,0,16359,0.30919616423534185,0.47672952362384124,0
VH_001,86.96219018110733,3.1451838202305344,131.76850356334214,93.97737835524849,0.8285546220629441,2,16455,0.30919616423534185,0.5223733650859055,0
VH_001,89.8559757969297,2.3347021339230487,130.39048164791234,56.463594918300714,1.0804058380741342,1,16457,0.30919616423534185,0.4947362450026007,0
VH_001,86.7439622192842,2.2751159706380544,139.53936871247745,93.0084529367436,0.28337273169301036,0,16362,0.30919616423534185,0.5010384051801853,0
VH_001,88.32764063386664,2.419835464900488,119.93785633929953,81.21734027936132,0.5995749772582595,2,16559,0.30919616423534185,0.4797025816795637,0
VH_001,91.89677829312224,3.1390924070591133,127.52927917534775,63.31575993662743,1.4287763402043208,0,16463,0.30919616423534185,0.5240104140300105,0
VH_001,82.32978124602685,2.498847678550266,106.921769549291,83.50825339372277,1.6211793512906603,1,16465,0.30919616423534185,0.4531449771933513,0
VH_001,90.35393708422836,2.2888344835639303,118.72237303913093,88.90094150114871,0.16011941608296393,0,16366,0.30919616423534185,0.4763439806797928,0
VH_001,83.46853919880267,2.662639265481574,124.57966750016453,87.32919728278556,0.810199305379069,0,16673,0.30919616423534185,0.48767193855087865,0
VH_001,78.00468512711836,2.5174038413964857,123.80638771495325,87.59652938794217,0.5560854377989489,3,16677,0.30919616423534185,0.4719592670170637,0
VH_001,104.97841362335258,4.218902892356697,160.7984909756676,52.4425988192876,0.6157240930523521,1,16473,0.30919616423534185,0.6362098504795335,1
VH_001,84.84849546193072,3.120512059943279,118.0255358139282,61.059938251033806,1.76984827733224,0,16475,0.30919616423534185,0.49731089791905153,0
VH_001,90.01320172127824,2.847542489499337,133.93860492761328,51.67692776572341,0.2548237405582494,1,16477,0.30919616423534185,0.5195519864635105,0
VH_001,86.49349622285014,2.5455238719260693,149.82734079893913,85.60460877834328,1.2614665560239051,2,16693,0.30919616423534185,0.5261932162807883,0
VH_001,87.20290791922157,1.7941363362422482,131.63230401059795,78.34561387152692,0.7541817470683705,1,16373,0.30919616423534185,0.4719059813374189,0
VH_001,82.37657646177492,2.1308149522267237,133.8653903709814,72.2902590954453,0.13648857342207477,2,16592,0.30919616423534185,0.4798371732150008,0
VH_001,91.23670598896015,2.252102818361695,127.63033470429872,68.29616923350461,0.4011442147545259,0,16375,0.30919616423534185,0.48979976724034696,0
VH_001,86.2468822711816,1.4467857336787806,142.05501787502328,96.89289474231478,-0.33386370746190197,2,16376,0.30919616423534185,0.47292102845786027,0
VH_001,90.95463086173972,2.5717335918067312,110.28332252390064,84.01285047695895,0.9750921235734066,2,16489,0.30919616423534185,0.4752952777619046,0
VH_001,87.67163961755114,3.4976025669423985,118.67243405216661,65.06466347970459,-0.14223010882363907,0,16604,0.30919616423534185,0.5171273795482435,0
VH_001,93.801859347979,2.2493766987873376,121.43464357585664,71.00352943117265,-0.053832927046454815,0,16493,0.30919616423534185,0.48467925666201017,0
VH_001,83.80896297911937,1.8219949112982818,134.1164631939607,71.5542542893352,0.17681370592244516,0,16610,0.30919616423534185,0.47102034177689395,0
VH_001,86.8206785524697,2.1282867724416605,154.19355844588117,65.27184486088026,1.2019437856625017,1,16497,0.30919616423534185,0.5176414554032351,0
VH_001,93.96800499620701,2.292173773083931,125.22828829941129,82.95939135888175,1.215483309746218,0,16382,0.30919616423534185,0.4922515234471777,0
VH_001,85.98997369154988,1.9890926268437947,136.02776343917662,90.95826264169426,0.7902016232382923,0,16737,0.30919616423534185,0.48378847433172545,0
VH_001,85.9773601609671,1.5602538300511104,115.93643113589351,72.5154374799844,-0.26253954254918555,0,16503,0.30919616423534185,0.4375489984461038,0
VH_001,109.06274672070202,3.689870588989801,165.0314670410961,105.3833666455755,0.529918714723659,0,16745,0.30919616423534185,0.6295278250303334,1
VH_001,84.29038178690234,2.8215186170155473,126.90761997821932,103.20534707404236,1.0286335476062967,2,16749,0.30919616423534185,0.49849158059731763,0
VH_001,89.84619008782539,2.902002141881808,136.32267155537528,82.83940903068972,1.1517296732652607,2,16631,0.30919616423534185,0.5248919706470747,0
VH_001,114.64276579620497,4.4568075798533116,153.27728258928985,67.10181169825204,0.9378378514390703,1,16511,0.30919616423534185,0.6499567173025106,1
VH_001,90.75458154856035,1.8627634857889221,126.77259056214993,76.57964078598211,0.9950444630095083,2,16513,0.30919616423534185,0.47310938532164515,0
VH_001,82.08257711728486,2.4399525613520847,122.51790855940523,69.96318815676767,1.1720865426400404,0,16390,0.30919616423534185,0.4739186119323542,0
VH_001,85.69783630685404,2.536156706807968,139.36046637932418,59.83256907291435,0.6848771655441217,0,16517,0.30919616423534185,0.5088155360994435,0
VH_001,84.68308750529947,3.2666814951214898,117.59839406344628,49.653998525424385,1.3098445457030832,0,16392,0.30919616423534185,0.5018758591847928,0
VH_001,86.95941713706017,1.644424613398443,135.2623686690038,91.43133356891272,-0.23210444749869308,2,16649,0.30919616423534185,0.471331070748116,0
VH_001,85.85759925827111,2.977984603314379,127.76904381772619,87.7415843432048,0.3710406440117925,1,16652,0.30919616423534185,0.508263219961732,0
VH_001,86.59391965123389,1.999737258155269,125.1018017773113,84.7293110986339,0.004762438010254999,0,16655,0.30919616423534185,0.46880528211258105,0
VH_001,94.12411857884912,2.011886387947106,112.42076926423526,89.36279614153769,1.0484405205422185,0,16396,0.30919616423534185,0.46278965725618626,0
VH_001,82.47741306829438,3.0360265512779487,125.4910712402961,91.98973603790218,0.7897550016595358,3,16793,0.30919616423534185,0.5013891904942596,0
VH_001,89.31058364167129,2.664054786874863,123.39516167997851,99.80198980729486,1.3689117484729139,0,16398,0.30919616423534185,0.49568500261096227,0
VH_001,87.32293896247879,1.8862106688014255,128.0141383599364,65.01452370195705,1.0387141029650457,0,16399,0.30919616423534185,0.47013157207115774,0
VH_001,84.8730748478466,2.4109215193562874,112.34212566524005,61.17496849808137,1.4277933409809827,3,16805,0.30919616423534185,0.4622171030672002,0
VH_001,83.61566619253931,2.439436167191853,126.4336549119201,57.85482822619211,1.370091479354259,1,16809,0.30919616423534185,0.4823280151388752,0
VH_001,90.99301992735884,2.483521802948435,117.1111973051028,68.16367597953976,1.1559544660793282,0,16539,0.30919616423534185,0.48229312962755366,0
VH_001,94.67431687245424,2.714857854155449,119.62273750361337,83.81904028442264,1.3180700467636848,0,16541,0.30919616423534185,0.5008710367540748,0
VH_001,91.18210549670724,3.0488620218435587,144.76109577429418,80.80969707545773,0.5324264832884235,3,16682,0.30919616423534185,0.5452833781554886,0
VH_001,92.75314702759346,2.537560551525605,151.3800158525101,64.89248129273673,1.4863742300533085,0,16545,0.30919616423534185,0.5386563556873661,0
VH_001,88.27521389890674,3.151406810642904,139.37787923343848,110.75868548376815,0.40637303747093423,0,16547,0.30919616423534185,0.5362091635945129,0
VH_001,83.35726577757552,2.246801414630157,133.9011239551818,92.17016512717277,2.1008975043310447,1,16833,0.30919616423534185,0.4858747481244311,0
VH_001,87.09705513856328,2.2626409198373207,163.60547356845834,72.59627905341476,0.23858290794652875,0,16551,0.30919616423534185,0.5372582362579276,0
VH_001,91.84775517371483,2.4142273380163664,137.67143439295037,88.32767679336749,-0.3137734356838636,0,16841,0.30919616423534185,0.5119595015682991,0
VH_001,83.87716778091387,3.7004676810353336,130.64571702071487,114.13387112196318,0.8245015295926504,0,16555,0.30919616423534185,0.5363706260518222,0
VH_001,91.79829409878134,2.4431173218483617,124.40535778171709,88.48519762638034,0.9445537676773935,1,16411,0.30919616423534185,0.49306132592025975,0
VH_001,81.17800213711917,2.9570514639676264,124.95514740617067,86.4698348250428,0.25974835349264463,1,16559,0.30919616423534185,0.4954580540836423,0
VH_001,88.77877127547994,2.341924718051249,106.67099086055379,74.47395578825794,0.5400271293594208,1,16561,0.30919616423534185,0.4576325148572874,0
VH_001,91.73317680455663,2.565807432959723,117.91348671211776,62.12104338170887,-0.19471652882368617,1,16414,0.30919616423534185,0.48781586965882906,0
VH_001,85.6127659598086,2.597122262340931,125.91383843445672,82.38591097242708,0.6568032740008114,0,16565,0.30919616423534185,0.49079001860288607,0
VH_001,82.35160186830188,2.393133774967762,112.73475629258235,84.04674334333647,0.6759682279829755,0,16567,0.30919616423534185,0.4579365536277361,0
VH_001,90.8718868049963,2.947521075603397,141.05099680467112,73.88745941036167,0.7997201395962682,1,16417,0.30919616423534185,0.5354009130641962,0
VH_001,92.67852478083134,2.3298714552302595,121.0648250194478,77.46795746925429,0.37955225552358013,0,16418,0.30919616423534185,0.485270857915427,0
VH_001,86.72359321632663,2.6378768270949893,119.41172294652537,75.36967485204394,0.6880636252813159,1,16727,0.30919616423534185,0.4844165203101296,0
VH_001,89.29371033234149,1.6098983330931178,129.99280771043038,59.246842691104874,0.6642952157610204,0,16885,0.30919616423534185,0.46602248245760836,0
VH_001,83.72969912423277,2.7162279734523653,129.79571521214606,65.46959550390392,1.1549360011758403,0,16577,0.30919616423534185,0.49794085321013914,0
VH_001,86.82772724664848,2.417383044394217,126.15535322137896,85.25732050701691,0.35994389702579194,2,16422,0.30919616423534185,0.48643700558833414,0
VH_001,104.29498617553017,5.143240677253878,160.50387911771952,58.085224873123,1.4351080946212318,0,16897,0.30919616423534185,0.669291553879885,1
VH_001,82.8981891929814,2.324717707105946,128.95117716535884,66.16522002238067,0.45504033098177105,3,16583,0.30919616423534185,0.48060656126654866,0
VH_001,90.36943586019646,2.7126794825346034,141.9539637215114,71.30929968975342,0.6786423078653342,0,16745,0.30919616423534185,0.5271113854580439,0
VH_001,83.36887343253983,2.9937667962277175,145.51337194291511,44.93696532942273,1.1540927836575445,1,16909,0.30919616423534185,0.5313236680075468,0
VH_001,82.31098947047153,2.2181311244473005,128.51321088923115,64.72856046600513,1.1632247609789144,1,16589,0.30919616423534185,0.47497394879847477,0
VH_001,93.61948324845443,1.8062513626825392,128.52853703982555,38.983522085892915,0.3518403660384269,2,16754,0.30919616423534185,0.4783989365881593,0
VH_001,86.47282801305231,2.6153545215289924,124.21012512759322,83.52639771068745,0.6015490650163257,0,16921,0.30919616423534185,0.4903515951175493,0
VH_001,83.68217803264922,2.6674881549616707,128.9590116049652,112.06694155751859,1.1078390984270463,0,16595,0.30919616423534185,0.4947788527866609,0
VH_001,83.5250582187748,2.8348291848439313,114.68703665854721,71.86080131412488,0.8934183779829596,0,16431,0.30919616423534185,0.4793843126311613,0
VH_001,83.61019294560161,2.226026640415512,115.73077255526574,66.72837096838877,0.8825550455758249,1,16599,0.30919616423534185,0.4582617122715513,0
VH_001,88.3792273013148,3.0041768816381826,127.97957941278182,68.78921544720146,0.6795410799868256,2,16433,0.30919616423534185,0.513763947196531,0
VH_001,89.65676288120171,2.0347638574606672,132.20752997451467,86.32654766225414,0.49151898805689176,2,16941,0.30919616423534185,0.4858821105989516,0
VH_001,90.6951772376389,2.234341449052835,148.31176194139078,62.807388845093804,0.738131059323632,1,16775,0.30919616423534185,0.519253308828034,0
VH_001,84.35550021742573,2.6596404020352065,122.15071478032024,112.25108129752766,-0.32769979594114973,0,16436,0.30919616423534185,0.4853943204562452,0
VH_001,92.38190851556072,3.107879334568263,108.03350986069108,79.24656692954719,1.3481391301624446,2,16437,0.30919616423534185,0.4944048202103494,0
VH_001,80.7423270100084,2.2113956379459987,149.23481797856167,100.85849411058355,0.41213000221211105,0,16957,0.30919616423534185,0.5031893412545665,0
VH_001,89.75950308179726,3.10987935890006,121.92735248915707,72.17659316254483,0.32755187149636183,0,16439,0.30919616423534185,0.5109499093425517,0
VH_001,83.42454384228469,2.0495465578303382,151.43623646529318,82.6310480702531,1.1010963156883737,0,16965,0.30919616423534185,0.5048924898674536,0
VH_001,91.60782242100836,2.50193778006002,132.02840140558015,106.99813780846861,0.03209070004002568,3,16617,0.30919616423534185,0.5063842057427034,0
VH_001,82.54969835993573,1.6780733197091018,118.92973868674261,62.85577291009297,0.6991122601145331,3,16619,0.30919616423534185,0.4407444209661665,0
VH_001,87.03866651966136,2.096957653062729,117.65052606992973,93.77169619223682,1.1640473887678182,1,16977,0.30919616423534185,0.46201537814125093,0
VH_001,89.92012324868486,2.8046474704567967,135.64603832296223,86.82690666450881,0.0408024529004678,0,16623,0.30919616423534185,0.520349442554783,0
VH_001,88.25176723101629,2.3348741239676443,128.0793762383943,72.9432510183721,0.9724466668149789,0,16445,0.30919616423534185,0.488602355571807,0
VH_001,91.31038003223449,2.185706956368919,112.38300679108926,52.18352245672682,0.02306804238133342,0,16446,0.30919616423534185,0.46456172061792755,0
VH_001,84.09117596769923,1.8181129905679438,152.3458033394884,58.25850325429381,1.0365541899684594,3,16811,0.30919616423534185,0.49868913494876427,0
VH_001,87.60863827405086,2.8130999884551486,98.9491693006039,97.37249022488125,1.1601847788418331,1,16814,0.30919616423534185,0.46176863348846037,0
VH_001,84.81120895048396,2.855337649463254,124.37736830066201,63.89412117168759,0.8866472502558855,0,17001,0.30919616423534185,0.49683246207040666,0
VH_001,83.88969883789201,2.743429305450996,127.91959298221748,64.39757894517567,1.9329986441208202,0,16820,0.30919616423534185,0.496413386004627,0
VH_001,97.34308130848689,2.338464595891648,118.671928964487,83.1756955576619,-0.6444669883305604,0,16451,0.30919616423534185,0.48977801748721383,0
VH_001,87.73939791269989,2.4343125007261213,113.8565467238105,51.511435000288046,0.6364474161357478,0,17013,0.30919616423534185,0.4701431015645135,0
VH_001,87.2015756528198,2.6531213671791254,127.25057835872836,45.59830006877219,0.14872463156130655,1,16641,0.30919616423534185,0.49754311107574445,0
VH_001,86.9072205421697,1.7959475635801847,141.5541214891492,92.3901173521127,-0.3894073898608653,0,16454,0.30919616423534185,0.48636381628533193,0
VH_001,88.0782405938646,2.323686321201429,119.11605341851565,70.69325326675833,0.4243039192000693,3,17025,0.30919616423534185,0.47444861767633645,0
VH_001,88.1652356545581,2.6547751982177306,114.14205219244258,82.28933757570593,0.9834490067255512,1,17029,0.30919616423534185,0.4795484404931606,0
VH_001,85.45513918852572,1.990103967978303,140.97059708253894,70.48054812516183,1.057714083333705,0,16649,0.30919616423534185,0.4903492592509393,0
